run_date,ticker,horizon,predicted_edge,sector,p10,p90
2026-06-01,CAVA,60d,0.1256720588538216,Consumer Discretionary,-0.3728008550887243,0.5520768416505629
2026-06-01,TLN,60d,0.1231766380681382,Utilities,-0.0817913544195534,0.574646812721137
2026-06-01,ABBV,60d,0.1226173873813973,Healthcare,-0.0606982653805282,0.1993717902902604
2026-06-01,MOD,60d,0.1223901155349862,Consumer Discretionary,-0.3830994352173572,0.5749020457882371
2026-06-01,PRIM,60d,0.1200248824398781,Industrials,-0.1451113632524854,0.5938253333997021
2026-06-01,COGT,60d,0.1192968665063273,Biotech,-0.2544156776759246,0.8430598557166245
2026-06-01,OKTA,60d,0.1167371800748739,Technology,-0.1172882828153166,0.3280587974034591
2026-06-01,FETH,60d,0.1165632949588285,Unknown,-0.4128035402578436,0.6266510996191008
2026-06-01,ETHA,60d,0.1146376142452217,Unknown,-0.4134159688816387,0.6261681723605583
2026-06-01,ETH,60d,0.1143665852152394,Unknown,-0.4129542405135397,0.6269315273618639
2026-06-01,MHK,60d,0.1138083616825567,Consumer Discretionary,-0.1751114467376754,0.2255600358131678
2026-06-01,WFRD,60d,0.109749501589158,Energy,-0.312428918459202,0.31767687774794
2026-06-01,KRYS,60d,0.1083631089331333,Biotech,-0.1113030417250502,0.4558755476362853
2026-06-01,AVTR,60d,0.1065224587865486,Healthcare,-0.2111114673825288,0.1427623147299198
2026-06-01,TTD,60d,0.101496436618958,Communication Services,-0.457981307034539,0.1930752606369467
2026-06-01,CRNX,60d,0.1008755650925896,Biotech,-0.3768406842333873,0.4644595280084463
2026-06-01,INSP,60d,0.0990409068927291,Healthcare,-0.415772044604727,0.2441314638380087
2026-06-01,VLTO,60d,0.097070916243112,Industrials,-0.0770758095477626,0.1683039883771483
2026-06-01,MU,60d,0.0963649215414148,Technology,-0.1540714130178175,0.4724751832220903
2026-06-01,NVO,60d,0.0939088227778407,Healthcare,-0.1904837549911675,0.2601564204912606
2026-06-01,LIF,60d,0.0935563140946819,Technology,-0.2070229246730192,0.6327342707500371
2026-06-01,GTLS,60d,0.0934520523766713,Industrials,-0.2514112322660649,0.2538285725264929
2026-06-01,OSCR,60d,0.0934147240660685,Healthcare,-0.2072005602121654,0.5019181433148885
2026-06-01,MMYT,60d,0.0925269214292804,Consumer Discretionary,-0.1700428572812897,0.4804774643559131
2026-06-01,AR,60d,0.09078230430357,Energy,-0.1084907670059119,0.5565422607182066
2026-06-01,CEG,60d,0.0897682081774471,Utilities,-0.0992630027530614,0.5270122328472612
2026-06-01,LLY,60d,0.0874554653836746,Healthcare,-0.0674191471261636,0.3376665274229035
2026-06-01,LYFT,60d,0.0870939677553355,Technology,-0.2848001147317185,0.3948777188582187
2026-06-01,AEO,60d,0.0862961918988138,Consumer Discretionary,-0.3208774941238813,0.6993210818830532
2026-06-01,SFM,60d,0.0844300006655106,Consumer Staples,-0.3179207897836704,0.3684475724840059
2026-06-01,THC,60d,0.0844176673720052,Healthcare,-0.1656961347879276,0.3731834016850087
2026-06-01,BOOT,60d,0.0804030540643359,Consumer Discretionary,-0.211010653559974,0.3007557275678952
2026-06-01,DY,60d,0.0802986605542872,Industrials,-0.1972858528951783,0.2707168932127938
2026-06-01,PLTR,60d,0.0770481190079895,Technology,-0.0935818563554736,0.4692880092832808
2026-06-01,HOOD,60d,0.0768691485859579,Financials,-0.0783663185352475,0.5427894728702741
2026-06-01,MUR,60d,0.0756281994670907,Energy,-0.1800450424543282,0.227467112932148
2026-06-01,NVDA,60d,0.0754123918062258,Technology,-0.1040195551598158,0.806831071872808
2026-06-01,NTAP,60d,0.0748548619956326,Technology,-0.1862425499977647,0.2133335642180552
2026-06-01,SRPT,60d,0.0748511882792505,Biotech,-0.1852855291371545,0.329454318672599
2026-06-01,KWEB,60d,0.0746963383543037,Unknown,-0.1508305959781314,0.2474239997902246
2026-06-01,SCCO,60d,0.0746621588805647,Materials,-0.1671321981638194,0.44270303665211
2026-06-01,XYL,60d,0.0739829317584861,Industrials,-0.1434041950681207,0.1494026315784217
2026-06-01,MEDP,60d,0.072237037914361,Healthcare,-0.0529027547027477,0.5201827171273241
2026-06-01,FTAI,60d,0.0707439923702552,Industrials,-0.2424008917035011,0.5004511705936404
2026-06-01,EXP,60d,0.0690868851659749,Materials,-0.2671138052522357,0.3046908666505053
2026-06-01,CPNG,60d,0.0689244677772157,Consumer Discretionary,-0.0442117691212741,0.4460506514220268
2026-06-01,AAON,60d,0.0687723005827706,Industrials,-0.4012390210240174,0.2730689527207552
2026-06-01,CNK,60d,0.0677059545691791,Communication Services,-0.2636239648386586,0.3962155954873407
2026-06-01,GE,60d,0.0675614301184199,Defense,0.0125189107939733,0.5121062553811075
2026-06-01,BSX,60d,0.0670316440286163,Healthcare,-0.0658945922242506,0.1843103693061523
2026-06-01,FXI,60d,0.0665507544429869,Unknown,-0.0773230755850565,0.206766381990048
