run_date,ticker,horizon,predicted_edge,actual_return,regime_alpha
2026-06-08,IOT,20d,0.060334,0.069877,0.009543
2026-06-08,PLNT,20d,0.060186,0.018924,-0.041263
2026-06-08,CACC,20d,0.060103,0.117833,0.05773
2026-06-08,TER,20d,0.059849,-0.061704,-0.121553
2026-06-08,CHWY,20d,0.059176,0.020347,-0.038829
2026-06-08,WAL,20d,0.05916,-0.016248,-0.075408
2026-06-08,EMBJ,20d,0.058827,0.125575,0.066749
2026-06-08,RAL,20d,0.05842,0.1165,0.05808
2026-06-08,PEGA,20d,0.05756,-0.100495,-0.158055
2026-06-08,IESC,20d,0.056596,-0.157325,-0.213921
2026-06-08,TFC,20d,0.056263,0.017612,-0.038651
2026-06-08,WK,20d,0.056248,0.075983,0.019736
2026-06-08,QXO,20d,0.056235,-0.056628,-0.112863
2026-06-08,OMF,20d,0.055966,0.059008,0.003042
2026-06-08,MMSI,20d,0.055954,0.076177,0.020223
2026-06-08,AGI,20d,0.05559,-0.184124,-0.239714
2026-06-08,UI,20d,0.055444,-0.07888,-0.134324
2026-06-08,AXTA,20d,0.055225,0.022613,-0.032612
2026-06-08,PTCT,20d,0.055139,0.249753,0.194614
2026-06-08,DVA,20d,0.054681,0.201166,0.146485
2026-06-08,SNOW,20d,0.054618,0.086754,0.032136
2026-06-08,SOLS,20d,0.054067,-0.241735,-0.295802
2026-06-08,AAL,20d,0.053867,0.214706,0.160839
2026-06-08,KTOS,20d,0.053634,-0.127317,-0.180951
2026-06-08,LMND,5d,0.054999,0.146876,0.091877
2026-06-08,CHYM,5d,0.052732,0.003984,-0.048748
2026-06-09,ALHC,20d,0.218874,0.095312,-0.123562
2026-06-09,GH,20d,0.157321,0.26099,0.103668
2026-06-09,CHYM,20d,0.153745,0.248389,0.094644
2026-06-09,BLSH,20d,0.143105,-0.078067,-0.221172
2026-06-09,FMC,20d,0.130718,-0.046433,-0.177151
2026-06-09,POWL,20d,0.109056,-0.165532,-0.274588
2026-06-09,HWM,20d,0.108048,0.06459,-0.043458
2026-06-09,G,20d,0.104506,-0.08637,-0.190876
2026-06-09,ONTO,20d,0.102479,0.156881,0.054401
2026-06-09,SN,20d,0.10049,0.158235,0.057744
2026-06-09,SITM,20d,0.098809,-0.01724,-0.116049
2026-06-09,FRPT,20d,0.098463,0.084457,-0.014006
2026-06-09,NVST,20d,0.085675,0.04758,-0.038095
2026-06-09,VSAT,20d,0.085166,0.100876,0.01571
2026-06-09,COKE,20d,0.083478,-0.051813,-0.135291
2026-06-09,AS,20d,0.083181,-0.025324,-0.108505
2026-06-09,BBIO,20d,0.082976,0.332299,0.249323
2026-06-09,UPST,20d,0.08284,0.069865,-0.012975
2026-06-09,SPHR,20d,0.082545,0.088663,0.006118
2026-06-09,NRG,20d,0.078891,0.080948,0.002057
2026-06-09,UI,20d,0.078817,-0.034322,-0.113139
2026-06-09,HUM,20d,0.076707,0.097798,0.021091
2026-06-09,BROS,20d,0.074439,0.135837,0.061398
2026-06-09,EQT,20d,0.074436,-0.048206,-0.122642
2026-06-09,HALO,20d,0.074227,0.099888,0.025661
2026-06-09,KEYS,20d,0.073954,-0.027939,-0.101893
2026-06-09,CAI,20d,0.073565,0.053656,-0.01991
2026-06-09,BOOT,20d,0.073091,-0.078684,-0.151774
2026-06-09,EAT,20d,0.072205,0.197573,0.125368
2026-06-09,ESLT,20d,0.070916,-0.090398,-0.161314
2026-06-09,CRK,20d,0.070588,0.080505,0.009917
2026-06-09,ALGM,20d,0.069469,0.230538,0.161069
2026-06-09,AR,20d,0.069389,-0.004905,-0.074293
2026-06-09,NTRA,20d,0.069094,0.264922,0.195829
2026-06-09,RH,20d,0.069019,0.121527,0.052508
2026-06-09,WWD,20d,0.069005,0.059698,-0.009307
2026-06-09,IOT,20d,0.068722,0.100238,0.031516
2026-06-09,APP,20d,0.0682,-0.000787,-0.068987
2026-06-09,LITE,20d,0.067859,-0.043796,-0.111655
2026-06-09,ONON,20d,0.067371,-0.038693,-0.106064
2026-06-09,TFC,20d,0.067164,0.039247,-0.027916
2026-06-09,CPRI,20d,0.066789,-0.09328,-0.160069
2026-06-09,IESC,20d,0.066676,-0.11502,-0.181696
2026-06-09,SMTC,20d,0.064942,-0.127095,-0.192037
2026-06-09,AGI,20d,0.063994,-0.14525,-0.209244
2026-06-09,PLNT,20d,0.063915,0.008242,-0.055673
2026-06-09,SOLS,20d,0.063275,-0.217738,-0.281013
2026-06-09,ERO,20d,0.062994,-0.045697,-0.108691
2026-06-09,INDV,20d,0.062791,0.079456,0.016666
2026-06-09,PEN,20d,0.061969,-0.009687,-0.071655
2026-06-09,LRN,20d,0.061641,-0.062185,-0.123826
2026-06-09,BLDR,20d,0.061142,-0.03869,-0.099831
2026-06-09,RKT,20d,0.061086,0.104704,0.043618
2026-06-09,BIRK,20d,0.061059,0.002655,-0.058404
2026-06-09,FND,20d,0.060515,0.117411,0.056896
2026-06-09,EWZ,20d,0.060102,0.040472,-0.01963
2026-06-09,EMBJ,20d,0.06002,0.16816,0.10814
2026-06-09,RIVN,20d,0.059939,0.151939,0.092
2026-06-09,OMF,20d,0.05918,0.05448,-0.0047
2026-06-09,WAL,20d,0.05916,-0.023077,-0.082237
2026-06-09,LULU,20d,0.058773,-0.039964,-0.098737
2026-06-09,ENB,20d,0.058579,-0.017105,-0.075683
2026-06-09,CHWY,20d,0.058577,0.013235,-0.045342
2026-06-09,UHS,20d,0.058444,0.058735,0.000291
2026-06-09,ZIM,20d,0.058409,-0.053333,-0.111743
2026-06-09,LINE,20d,0.058044,-0.000988,-0.059032
2026-06-09,FN,20d,0.058039,-0.176143,-0.234182
2026-06-09,PBR,20d,0.056967,-0.044332,-0.101299
2026-06-09,MMSI,20d,0.056785,0.05851,0.001725
2026-06-09,GKOS,20d,0.056654,0.227402,0.170748
2026-06-09,DVA,20d,0.056553,0.157879,0.101326
2026-06-09,OC,20d,0.056442,0.141253,0.084811
2026-06-09,NEM,20d,0.056366,-0.037853,-0.094219
2026-06-09,MOD,20d,0.056297,-0.124667,-0.180964
2026-06-09,CRS,20d,0.05627,0.128243,0.071974
2026-06-09,BLSH,5d,0.070959,-0.034944,-0.105903
2026-06-09,SOLS,5d,0.067661,0.040857,-0.026804
2026-06-09,CHYM,5d,0.052734,-0.001172,-0.053905
2026-06-10,CHYM,20d,0.428172,0.272506,-0.155666
2026-06-10,BLSH,20d,0.225583,-0.071648,-0.297231
2026-06-10,CAI,20d,0.222163,-0.009907,-0.23207
2026-06-10,CVNA,20d,0.190245,-0.021115,-0.21136
2026-06-10,ALHC,20d,0.173831,-0.035506,-0.209336
2026-06-10,FMC,20d,0.133769,0.017237,-0.116532
2026-06-10,UPST,20d,0.13309,0.080528,-0.052562
2026-06-10,AMRZ,20d,0.128745,0.004752,-0.123993
2026-06-10,ONTO,20d,0.127832,0.19348,0.065648
2026-06-10,ANF,20d,0.113499,0.090707,-0.022792
2026-06-10,SITM,20d,0.111557,-0.053129,-0.164686
2026-06-10,AR,20d,0.108153,-0.067621,-0.175774
2026-06-10,SYM,20d,0.103956,0.058196,-0.04576
2026-06-10,RIVN,20d,0.099916,0.184282,0.084366
2026-06-10,G,20d,0.099396,-0.087605,-0.187
2026-06-10,FRPT,20d,0.098957,0.059684,-0.039274
2026-06-10,KTOS,20d,0.098359,-0.120941,-0.2193
2026-06-10,CRK,20d,0.098219,-0.033657,-0.131877
2026-06-10,MKTX,20d,0.096572,-0.019378,-0.11595
2026-06-10,SN,20d,0.095945,0.190532,0.094587
2026-06-10,CROX,20d,0.094804,0.088896,-0.005908
2026-06-10,AS,20d,0.093457,0.030806,-0.062651
2026-06-10,VSAT,20d,0.091332,0.196098,0.104765
2026-06-10,ERO,20d,0.089694,-0.007758,-0.097452
2026-06-10,POWL,20d,0.084867,-0.114927,-0.199794
2026-06-10,EQT,20d,0.083577,-0.071469,-0.155046
2026-06-10,ALGM,20d,0.083166,0.231926,0.148761
2026-06-10,EAT,20d,0.082546,0.256767,0.174221
2026-06-10,TTAN,20d,0.07917,0.088248,0.009078
2026-06-10,AG,20d,0.07658,0.078931,0.002351
2026-06-10,CRBG,20d,0.074608,0.133608,0.059
2026-06-10,BBIO,20d,0.074213,0.274238,0.200025
2026-06-10,MMYT,20d,0.073953,0.500768,0.426815
2026-06-10,HUM,20d,0.073327,0.078707,0.00538
2026-06-10,KVYO,20d,0.072813,0.165403,0.09259
2026-06-10,CORT,20d,0.072299,0.176139,0.103841
2026-06-10,SAIC,20d,0.072188,-0.010885,-0.083073
2026-06-10,MSTR,20d,0.072037,-0.179541,-0.251578
2026-06-10,NEM,20d,0.072034,0.027164,-0.04487
2026-06-10,AGI,20d,0.07146,-0.10646,-0.17792
2026-06-10,BZ,20d,0.07091,0.039275,-0.031635
2026-06-10,FIG,20d,0.070884,0.0667,-0.004184
2026-06-10,PLNT,20d,0.070628,0.014427,-0.056201
2026-06-10,BROS,20d,0.069537,0.12077,0.051233
2026-06-10,APGE,20d,0.069501,0.615691,0.54619
2026-06-10,RKT,20d,0.069317,0.147528,0.078211
2026-06-10,TFX,20d,0.069134,0.027091,-0.042044
2026-06-10,DB,20d,0.067398,0.154243,0.086845
2026-06-10,QXO,20d,0.064252,-0.004648,-0.0689
2026-06-10,BRBR,20d,0.064226,0.446118,0.381893
2026-06-10,RAL,20d,0.063536,0.108887,0.045351
2026-06-10,AU,20d,0.063431,0.04626,-0.017171
2026-06-10,AEO,20d,0.062852,-0.033832,-0.096684
2026-06-10,GAP,20d,0.06138,-0.069183,-0.130564
2026-06-10,LBRDK,20d,0.060606,-0.047457,-0.108063
2026-06-10,GDX,20d,0.060214,0.023303,-0.036911
2026-06-10,CACC,20d,0.059938,0.1234,0.063462
2026-06-10,KEYS,20d,0.059621,-0.006019,-0.065639
2026-06-10,CE,20d,0.059166,-0.068678,-0.127844
2026-06-10,OKTA,20d,0.059157,0.206317,0.147161
2026-06-10,BCS,20d,0.058963,0.162437,0.103474
2026-06-10,SILJ,20d,0.058204,0.037113,-0.021092
2026-06-10,ELV,20d,0.057979,0.028846,-0.029133
2026-06-10,CPER,20d,0.057877,0.007158,-0.050719
2026-06-10,GKOS,20d,0.057835,0.246796,0.188961
2026-06-10,EWZ,20d,0.057798,0.073773,0.015975
2026-06-10,LNC,20d,0.057772,0.109855,0.052083
2026-06-10,OZK,20d,0.057747,-0.007249,-0.064997
2026-06-10,CAVA,20d,0.057736,-0.115007,-0.172744
2026-06-10,CPRI,20d,0.057153,-0.074397,-0.13155
2026-06-10,ROKU,20d,0.057135,0.203096,0.14596
2026-06-10,DG,20d,0.056631,0.087,0.030369
2026-06-10,SQM,20d,0.05558,-0.014143,-0.069723
2026-06-10,GDXJ,20d,0.055558,0.045906,-0.009652
2026-06-10,BLSH,5d,0.107386,-0.085824,-0.19321
2026-06-10,CAI,5d,0.075277,0.040793,-0.034484
2026-06-10,SOLS,5d,0.067808,0.095894,0.028086
2026-06-10,CHYM,5d,0.062429,0.009732,-0.052697
2026-06-10,KRMN,5d,0.06233,0.134293,0.071962
2026-06-10,POWL,5d,0.062023,0.120797,0.058775
2026-06-10,OSCR,5d,0.05685,0.015081,-0.041769
2026-06-10,GH,5d,0.053863,-0.012165,-0.066029
2026-06-10,LGN,5d,0.051751,0.054778,0.003026
2026-06-10,LNTH,5d,0.05021,0.029429,-0.020781
2026-06-10,ALGM,5d,0.050018,0.211944,0.161926
2026-06-11,CHYM,20d,0.184936,0.214493,0.029557
2026-06-11,BLSH,20d,0.159549,-0.168364,-0.327912
2026-06-11,GH,20d,0.13236,0.210084,0.077724
2026-06-11,ALHC,20d,0.120953,0.006917,-0.114036
2026-06-11,FMC,20d,0.11557,-0.025185,-0.140756
2026-06-11,G,20d,0.111603,-0.044214,-0.155818
2026-06-11,CRK,20d,0.107828,0.005315,-0.102513
2026-06-11,BBIO,20d,0.107582,0.229904,0.122322
2026-06-11,AR,20d,0.103903,0.001753,-0.10215
2026-06-11,KEYS,20d,0.103821,-0.056466,-0.160287
2026-06-11,AS,20d,0.103352,-0.04073,-0.144083
2026-06-11,FRPT,20d,0.100688,0.070854,-0.029834
2026-06-11,SITM,20d,0.099348,-0.164564,-0.263912
2026-06-11,ONTO,20d,0.097434,0.00224,-0.095194
2026-06-11,SN,20d,0.09545,0.104727,0.009278
2026-06-11,COKE,20d,0.091045,-0.044498,-0.135543
2026-06-11,CPRI,20d,0.090139,-0.16211,-0.252249
2026-06-11,RIVN,20d,0.089506,0.1139,0.024394
2026-06-11,EQT,20d,0.089499,-0.028906,-0.118405
2026-06-11,ONON,20d,0.08918,-0.0329,-0.12208
2026-06-11,EAT,20d,0.088463,0.192402,0.103939
2026-06-11,POWL,20d,0.085233,-0.223201,-0.308435
2026-06-11,KVYO,20d,0.084849,0.221833,0.136985
2026-06-11,BROS,20d,0.082091,0.02199,-0.060101
2026-06-11,HWM,20d,0.081735,0.025246,-0.056489
2026-06-11,SPHR,20d,0.081371,-0.038403,-0.119773
2026-06-11,LITE,20d,0.08078,-0.136512,-0.217293
2026-06-11,UI,20d,0.078996,-0.070647,-0.149642
2026-06-11,CE,20d,0.078726,-0.072576,-0.151302
2026-06-11,ALGM,20d,0.077886,0.060363,-0.017523
2026-06-11,UGI,20d,0.077331,0.055591,-0.02174
2026-06-11,ESLT,20d,0.077082,-0.193659,-0.270741
2026-06-11,PEN,20d,0.076608,0.001948,-0.074661
2026-06-11,TGTX,20d,0.076516,0.144849,0.068333
2026-06-11,CACC,20d,0.075331,0.140804,0.065473
2026-06-11,IOT,20d,0.075298,0.141662,0.066363
2026-06-11,OPCH,20d,0.074953,0.044273,-0.03068
2026-06-11,BOOT,20d,0.074182,-0.060921,-0.135103
2026-06-11,HALO,20d,0.073815,0.076064,0.002249
2026-06-11,VSAT,20d,0.073524,-0.043598,-0.117122
2026-06-11,RGEN,20d,0.07312,0.086627,0.013508
2026-06-11,BRZE,20d,0.073096,0.22807,0.154974
2026-06-11,VAL,20d,0.07263,-0.113722,-0.186352
2026-06-11,HUM,20d,0.070784,0.103794,0.03301
2026-06-11,INDV,20d,0.070426,0.05455,-0.015875
2026-06-11,DAL,20d,0.069516,0.055882,-0.013634
2026-06-11,WWD,20d,0.069005,0.022462,-0.046543
2026-06-11,PLNT,20d,0.068904,-0.019037,-0.087941
2026-06-11,AGI,20d,0.068836,-0.163236,-0.232072
2026-06-11,FLG,20d,0.067835,0.023384,-0.044452
2026-06-11,WIX,20d,0.066829,0.189244,0.122415
2026-06-11,TFC,20d,0.066396,0.025059,-0.041337
2026-06-11,LULU,20d,0.06623,-0.012639,-0.07887
2026-06-11,NVST,20d,0.066213,0.070204,0.003991
2026-06-11,CHWY,20d,0.066054,0.082579,0.016525
2026-06-11,TTAN,20d,0.066023,0.177462,0.111439
2026-06-11,NTR,20d,0.065989,0.04047,-0.025518
2026-06-11,LMND,20d,0.065849,0.235047,0.169198
2026-06-11,NTRA,20d,0.065389,0.244766,0.179377
2026-06-11,PBR,20d,0.065357,-0.019737,-0.085094
2026-06-11,VFC,20d,0.064988,-0.034877,-0.099865
2026-06-11,ERO,20d,0.064734,-0.110108,-0.174843
2026-06-11,HWC,20d,0.064531,0.061653,-0.002878
2026-06-11,APP,20d,0.06451,-0.074639,-0.139149
2026-06-11,SQM,20d,0.062981,-0.105669,-0.16865
2026-06-11,KYMR,20d,0.061826,0.330762,0.268936
2026-06-11,OKTA,20d,0.061751,0.187489,0.125738
2026-06-11,MIDD,20d,0.06121,0.061831,0.000621
2026-06-11,LBRT,20d,0.060881,-0.099893,-0.160774
2026-06-11,INSP,20d,0.060694,0.210179,0.149485
2026-06-11,LTH,20d,0.06064,0.189275,0.128635
2026-06-11,INSM,20d,0.060542,0.128412,0.06787
2026-06-11,BILL,20d,0.060531,0.333956,0.273425
2026-06-11,BLDR,20d,0.060473,-0.064401,-0.124874
2026-06-11,SOLS,5d,0.067955,0.054207,-0.013747
2026-06-11,UNG,5d,0.054099,0.051971,-0.002128
2026-06-11,CHYM,5d,0.053406,0.02029,-0.033117
2026-06-12,HIMS,20d,0.34799,0.310589,-0.037401
2026-06-12,SOC,20d,0.231422,-0.596507,-0.827929
2026-06-12,BLSH,20d,0.218723,-0.086733,-0.305456
2026-06-12,WIX,20d,0.168375,0.148116,-0.020259
2026-06-12,CAVA,20d,0.155981,-0.231014,-0.386996
2026-06-12,DOCN,20d,0.145039,-0.258977,-0.404015
2026-06-12,IOT,20d,0.140293,0.096257,-0.044036
2026-06-12,KRMN,20d,0.120435,-0.041815,-0.16225
2026-06-12,NET,20d,0.113109,0.23315,0.120041
2026-06-12,BROS,20d,0.107658,-0.027925,-0.135583
2026-06-12,CHYM,20d,0.105568,0.28503,0.179462
2026-06-12,FOUR,20d,0.104302,0.214424,0.110122
2026-06-12,ALHC,20d,0.102471,0.073418,-0.029053
2026-06-12,MNDY,20d,0.101412,0.055047,-0.046365
2026-06-12,MELI,20d,0.101153,0.178837,0.077685
2026-06-12,LOGI,20d,0.090307,-0.09223,-0.182537
2026-06-12,LNC,20d,0.086889,0.118913,0.032025
2026-06-12,G,20d,0.086269,-0.079226,-0.165495
2026-06-12,KVYO,20d,0.080377,0.232231,0.151853
2026-06-12,ESLT,20d,0.07986,-0.136768,-0.216628
2026-06-12,LQDA,20d,0.07924,0.073845,-0.005395
2026-06-12,DAR,20d,0.076948,0.084927,0.00798
2026-06-12,CNR,20d,0.076762,-0.061842,-0.138604
2026-06-12,NFLX,20d,0.076632,-0.084765,-0.161397
2026-06-12,PENN,20d,0.075453,-0.069188,-0.144641
2026-06-12,CZR,20d,0.075248,0.012208,-0.06304
2026-06-12,SRAD,20d,0.075044,-0.060038,-0.135081
2026-06-12,FRPT,20d,0.074521,0.029814,-0.044707
2026-06-12,SN,20d,0.073769,0.120254,0.046485
2026-06-12,FLG,20d,0.073097,0.001339,-0.071758
2026-06-12,NVMI,20d,0.073051,-0.187823,-0.260874
2026-06-12,WAY,20d,0.071276,0.183467,0.11219
2026-06-12,AGI,20d,0.069588,-0.165625,-0.235213
2026-06-12,VIAV,20d,0.069026,-0.217172,-0.286197
2026-06-12,SFM,20d,0.068499,-0.127186,-0.195686
2026-06-12,RKT,20d,0.067773,0.094109,0.026336
2026-06-12,TRI,20d,0.066817,0.126888,0.060071
2026-06-12,VRTX,20d,0.064933,0.070528,0.005595
2026-06-12,COST,20d,0.064844,-0.061689,-0.126533
2026-06-12,EAT,20d,0.064628,0.163256,0.098628
2026-06-12,PTGX,20d,0.064121,0.195755,0.131634
2026-06-12,LTH,20d,0.063946,0.2116,0.147654
2026-06-12,DOCS,20d,0.063588,0.087824,0.024236
2026-06-12,CRWD,20d,0.062571,0.234505,0.171934
2026-06-12,NXT,20d,0.061309,-0.141286,-0.202595
2026-06-12,UPST,20d,0.060842,0.04,-0.020842
2026-06-12,ROKU,20d,0.059064,-0.013226,-0.07229
2026-06-12,RBC,20d,0.05731,-0.025611,-0.082922
2026-06-12,PAAS,20d,0.057007,-0.096178,-0.153185
2026-06-12,BFAM,20d,0.056646,0.127062,0.070416
2026-06-12,UI,20d,0.056091,-0.066618,-0.122709
2026-06-12,CF,20d,0.055962,0.088692,0.03273
2026-06-12,PINS,20d,0.055151,0.118753,0.063602
2026-06-12,WELL,20d,0.054291,0.10162,0.047328
2026-06-12,MDGL,20d,0.05404,0.116667,0.062627
2026-06-12,OKTA,20d,0.053805,0.329607,0.275802
2026-06-12,SLVP,20d,0.053608,-0.054565,-0.108173
2026-06-12,ZETA,20d,0.052755,0.114795,0.06204
2026-06-12,VRSK,20d,0.052694,0.039498,-0.013196
2026-06-12,TMUS,20d,0.052036,-0.010418,-0.062453
2026-06-12,GWRE,20d,0.051059,0.148091,0.097032
2026-06-12,TKO,20d,0.050748,-0.088908,-0.139656
2026-06-12,HUBS,20d,0.050553,0.115438,0.064885
2026-06-12,AR,20d,0.050336,-0.026127,-0.076463
2026-06-12,BLSH,5d,0.076816,-0.077912,-0.154729
2026-06-12,KRMN,5d,0.074243,-0.002718,-0.076961
2026-06-12,FIG,5d,0.066396,0.029126,-0.03727
2026-06-12,TTAN,5d,0.060524,-0.062902,-0.123426
2026-06-12,CEG,5d,0.053701,0.08579,0.032089
2026-06-15,DJT,20d,0.201483,0.133886,-0.067596
2026-06-15,SGML,20d,0.190625,-0.266883,-0.457508
2026-06-15,TVTX,20d,0.16898,0.054647,-0.114333
2026-06-15,HIMS,20d,0.157873,0.232018,0.074146
2026-06-15,RBRK,20d,0.14299,0.151741,0.008751
2026-06-15,ZIM,20d,0.129965,-0.004815,-0.134781
2026-06-15,RIVN,20d,0.128526,0.067146,-0.06138
2026-06-15,CRK,20d,0.126795,0.001533,-0.125263
2026-06-15,LVS,20d,0.124309,-0.099517,-0.223826
2026-06-15,CHYM,20d,0.119915,0.252268,0.132352
2026-06-15,CRDO,20d,0.115783,-0.12594,-0.241722
2026-06-15,ILMN,20d,0.112961,0.121397,0.008436
2026-06-15,AS,20d,0.112109,-0.007802,-0.119911
2026-06-15,BHF,20d,0.108279,0.034165,-0.074114
2026-06-15,CNX,20d,0.107786,0.008799,-0.098987
2026-06-15,DOCU,20d,0.107171,0.157597,0.050426
2026-06-15,KVYO,20d,0.10059,0.259286,0.158696
2026-06-15,HOOD,20d,0.089245,0.177538,0.088292
2026-06-15,LULU,20d,0.085115,0.010412,-0.074703
2026-06-15,HCC,20d,0.081063,-0.146418,-0.227481
2026-06-15,SPHR,20d,0.080154,-0.070994,-0.151148
2026-06-15,AAL,20d,0.079805,0.010996,-0.068809
2026-06-15,MGM,20d,0.077545,-0.03661,-0.114155
2026-06-15,SYM,20d,0.076499,0.022052,-0.054448
2026-06-15,W,20d,0.076294,0.104591,0.028297
2026-06-15,COGT,20d,0.074427,0.184806,0.110378
2026-06-15,MIR,20d,0.073447,-0.025656,-0.099103
2026-06-15,AGX,20d,0.072748,-0.115595,-0.188343
2026-06-15,RYAN,20d,0.072158,0.150538,0.078379
2026-06-15,PEN,20d,0.071803,-0.004651,-0.076454
2026-06-15,ALB,20d,0.070271,-0.261456,-0.331728
2026-06-15,PLTR,20d,0.068407,-0.007052,-0.075459
2026-06-15,EXPE,20d,0.067208,0.127141,0.059933
2026-06-15,LQDA,20d,0.066723,0.082869,0.016146
2026-06-15,RDDT,20d,0.066562,0.088795,0.022233
2026-06-15,PAAS,20d,0.064869,-0.145183,-0.210053
2026-06-15,EXE,20d,0.064694,-0.003072,-0.067766
2026-06-15,PTCT,20d,0.063752,0.026964,-0.036789
2026-06-15,DTM,20d,0.060944,0.032696,-0.028249
2026-06-15,MBLY,20d,0.059965,-0.010493,-0.070458
2026-06-15,ALK,20d,0.057002,-0.02445,-0.081452
2026-06-15,APGE,20d,0.056647,0.558069,0.501422
2026-06-15,EXEL,20d,0.05658,0.048113,-0.008467
2026-06-15,AMBA,20d,0.055156,-0.017964,-0.07312
2026-06-15,JBS,20d,0.05461,-0.007383,-0.061993
2026-06-15,CPRI,20d,0.054092,-0.216049,-0.270141
2026-06-15,BMY,20d,0.053978,0.055883,0.001905
2026-06-15,CELC,20d,0.053808,0.037058,-0.01675
2026-06-15,TWLO,20d,0.052902,0.047228,-0.005674
2026-06-15,WYNN,20d,0.051863,-0.084088,-0.135951
2026-06-15,WK,20d,0.051529,0.114344,0.062815
2026-06-15,ANF,20d,0.050589,0.06685,0.016261
2026-06-15,AEO,20d,0.05032,-0.049759,-0.100078
2026-06-15,DAL,20d,0.050277,0.025006,-0.025272
2026-06-15,HIMS,5d,0.065466,0.092476,0.02701
2026-06-15,BZ,5d,0.054588,-0.074648,-0.129235
2026-06-15,ZIM,5d,0.054559,0.020465,-0.034094
2026-06-15,LVS,5d,0.053471,-0.039807,-0.093278
2026-06-15,CSIQ,5d,0.052015,-0.12737,-0.179384
2026-06-15,W,5d,0.050242,0.022412,-0.02783
2026-06-16,DJT,20d,0.200068,0.180147,-0.019921
2026-06-16,SGML,20d,0.197255,-0.30473,-0.501984
2026-06-16,CHYM,20d,0.193056,0.286217,0.093161
2026-06-16,HIMS,20d,0.157634,0.070226,-0.087408
2026-06-16,TVTX,20d,0.147881,0.035594,-0.112287
2026-06-16,AS,20d,0.140561,0.012363,-0.128198
2026-06-16,RIVN,20d,0.127069,0.072819,-0.05425
2026-06-16,BHF,20d,0.113502,0.033291,-0.080211
2026-06-16,ZIM,20d,0.11144,0.002044,-0.109396
2026-06-16,KVYO,20d,0.108131,0.287572,0.179442
2026-06-16,CRK,20d,0.103497,-0.017991,-0.121488
2026-06-16,CNX,20d,0.099068,0.001796,-0.097271
2026-06-16,HCC,20d,0.09759,-0.139403,-0.236993
2026-06-16,RBRK,20d,0.094071,0.153802,0.059731
2026-06-16,LULU,20d,0.093009,0.028485,-0.064524
2026-06-16,CCL,20d,0.090335,-0.130744,-0.22108
2026-06-16,PEN,20d,0.081039,0.00358,-0.077459
2026-06-16,ALB,20d,0.078178,-0.280838,-0.359016
2026-06-16,SPHR,20d,0.078136,-0.099747,-0.177883
2026-06-16,AAL,20d,0.076903,-0.007002,-0.083905
2026-06-16,NCLH,20d,0.07639,-0.035416,-0.111806
2026-06-16,W,20d,0.075432,0.100048,0.024616
2026-06-16,COGT,20d,0.073413,0.147263,0.07385
2026-06-16,RYAN,20d,0.072307,0.194695,0.122389
2026-06-16,DOCU,20d,0.072204,0.20144,0.129236
2026-06-16,CRDO,20d,0.07145,-0.130487,-0.201938
2026-06-16,LQDA,20d,0.071328,0.106749,0.035421
2026-06-16,ILMN,20d,0.068713,0.158084,0.08937
2026-06-16,EXPE,20d,0.066174,0.112457,0.046283
2026-06-16,GAP,20d,0.064747,-0.047866,-0.112613
2026-06-16,EXEL,20d,0.062163,0.068714,0.006551
2026-06-16,LVS,20d,0.061975,-0.066203,-0.128178
2026-06-16,TWLO,20d,0.060986,0.072763,0.011778
2026-06-16,LYFT,20d,0.060379,0.119048,0.058669
2026-06-16,AA,20d,0.059324,-0.254812,-0.314136
2026-06-16,ANF,20d,0.056805,0.093308,0.036502
2026-06-16,EAT,20d,0.05628,0.20788,0.151601
2026-06-16,FOUR,20d,0.056029,0.250605,0.194577
2026-06-16,ALK,20d,0.055745,-0.03034,-0.086085
2026-06-16,JKHY,20d,0.055499,0.189883,0.134384
2026-06-16,AMBA,20d,0.055156,-0.057062,-0.112218
2026-06-16,ISRG,20d,0.054685,-0.035342,-0.090027
2026-06-16,BILL,20d,0.05449,0.326009,0.271519
2026-06-16,LNC,20d,0.054127,0.115686,0.06156
2026-06-16,BMY,20d,0.053978,0.094296,0.040318
2026-06-16,PTCT,20d,0.053257,0.071653,0.018396
2026-06-16,HOOD,20d,0.052535,0.096267,0.043732
2026-06-16,HQY,20d,0.05236,0.152113,0.099753
2026-06-16,APGE,20d,0.051817,0.57297,0.521154
2026-06-16,EXE,20d,0.051531,-0.002037,-0.053568
2026-06-16,CVNA,20d,0.050695,0.008852,-0.041842
2026-06-16,SGML,5d,0.085995,-0.156757,-0.242752
2026-06-16,CHYM,5d,0.077034,0.019355,-0.057679
2026-06-16,HIMS,5d,0.054524,0.039085,-0.015439
2026-06-16,LITE,5d,0.0545,-0.037505,-0.092004
2026-06-16,COHR,5d,0.053762,0.025313,-0.028449
2026-06-16,LVS,5d,0.050221,-0.024111,-0.074332
2026-06-17,CHYM,20d,0.285357,0.345181,0.059824
2026-06-17,ANF,20d,0.16937,0.124306,-0.045063
2026-06-17,HIMS,20d,0.168057,0.02979,-0.138267
2026-06-17,TTAN,20d,0.157174,0.216974,0.059799
2026-06-17,CCL,20d,0.151311,-0.117018,-0.268329
2026-06-17,NCLH,20d,0.146467,-0.018659,-0.165126
2026-06-17,HCC,20d,0.142701,-0.16998,-0.312681
2026-06-17,SGML,20d,0.140592,-0.306757,-0.447349
